Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
2,0.22916799296585902,5,115.4176,1,2,4,26.21269921240466
2,0.2180944932821551,4,213.4876,2,3,4,43.92594222097006
1,0.2465712736715289,15,223.8404,3,1,4,60.00538642488689
1,0.20320228591233908,15,180.7634,1,3,4,46.702899267604366
1,0.15034643660559435,6,181.4318,1,3,4,58.550868482030225
2,0.23786598748034574,1,105.6648,1,2,4,24.963749718341592
1,0.40521207163656914,9,120.5124,2,3,4,46.18682929147659
1,0.15158000197915292,5,261.6594,2,1,3,58.3229988940898
1,0.1652581374698384,6,101.0042,1,2,4,35.911761304619965
2,0.3767963136762354,13,49.6008,1,3,1,7.113423929444948
1,0.0,4,45.9428,3,1,4,28.124195988507832
1,0.12727395648757053,8,129.2626,1,2,4,56.10617078361346
1,0.11918543535180799,9,56.7614,2,1,2,49.867454316417636
1,0.305687667399259,0,141.0812,1,2,4,33.76165872702347
2,0.13856310114889894,5,84.3592,1,3,4,42.6180994414345
2,0.3925815227440028,3,51.935,2,1,3,14.132940246105903
1,0.29833603369355166,5,196.7452,1,2,4,31.284596848928707
2,0.1054373795197889,13,85.854,3,1,4,51.7993629304454
1,0.3215940126930226,9,169.9448,1,2,4,53.82900333463365
1,0.29838894248949643,4,260.5594,2,1,2,95.6978526404851
2,0.32050572381784387,3,93.212,1,3,4,44.24310115712957
2,0.15726771442352686,14,40.2822,2,1,2,36.00434140489172
1,0.21182783811387965,8,140.3838,3,1,4,50.28626452621034
1,0.1725110199378579,6,38.7138,3,1,4,16.861097235945234
1,0.2810681180781627,3,38.6506,1,2,4,27.550172413253605
1,0.1444671035218745,4,117.3782,1,3,4,42.28088220460874
1,0.1777630867193749,9,111.3228,1,2,4,49.31025856756381
1,0.20594587638503473,4,173.1764,2,1,3,66.8295323939948
1,0.2688581205766343,5,119.9098,1,2,4,45.26219835580238
1,0.09992420627655743,9,175.437,3,1,4,44.0545911341826
1,0.22989697910150972,5,88.78299999999999,1,2,4,45.467669832530454
1,0.1210818772566729,0,85.125,1,2,4,51.60620117776545
2,0.27632293064456304,5,192.1846,2,1,3,33.860118133284764
1,0.27696505014171013,9,247.84599999999998,1,2,4,58.72685927239767
1,0.07535168213119067,0,184.8924,1,2,4,40.814600328803905
1,0.0,6,184.7266,2,1,2,90.08202040362994
2,0.11082583633792258,13,132.5284,2,3,4,41.39769558803968
1,0.16334399897149574,3,56.4246,1,3,4,28.477085525032226
1,0.3571298391341726,5,84.9224,1,3,4,34.54147651736967
1,0.34570652582790506,9,93.4094,1,2,4,29.27259127579928
1,0.23337403883037205,10,163.8842,1,1,1,12.875721339016312
2,0.0,0,151.3366,1,2,4,32.526238638981916
1,0.12552602917323563,9,185.0608,1,2,4,46.95880748059942
2,0.10444121312968363,13,182.3608,3,1,4,54.22336027949577
1,0.27465534766321226,7,235.8616,1,2,4,55.19692745071958
1,0.0,5,196.8452,1,3,4,57.685946295436636
1,0.3394034722863041,3,258.3278,1,1,1,22.81787895488974
1,0.2586944181848538,13,174.83700000000002,1,2,4,54.76704300945962
1,0.2542365099666057,0,90.0804,2,1,2,45.97009027617849
1,0.3212404099735897,6,117.8466,1,2,4,30.704605517739516
1,0.3622296509122355,4,74.0354,1,3,1,8.673834215616528
1,0.189070151002214,6,133.6284,1,3,4,39.773619397786774
2,0.4389192089667528,5,37.4506,1,3,1,6.160405830787449
1,0.3131002571062502,8,151.3024,1,3,1,12.320811661574899
2,0.17354635691941217,1,248.8092,2,1,2,59.04344840877775
1,0.12728646825173523,9,195.2478,1,2,4,65.28745361859352
1,0.2416052151755007,13,243.9828,1,1,1,27.037906723709217
1,0.2960623380303547,6,128.8678,1,2,4,37.40114704123391
2,0.25690272088866634,13,177.96599999999998,2,3,4,48.34209345901355
1,0.297909941089585,5,196.5452,3,1,4,48.46588903548557
2,0.316666821754348,6,196.8768,2,1,2,84.23042680646941
2,0.3150435493705593,5,87.4856,1,2,4,32.47502424941358
1,0.0,9,127.831,1,2,4,36.032069049667406
1,0.0,9,117.815,1,2,4,48.27318096003204
1,0.16243359258478524,5,208.9954,2,3,4,67.71040392731386
1,0.47853227059415754,4,263.4568,1,1,1,22.96330986595791
2,0.25579663211230913,4,76.1986,1,2,4,43.23848285960089
1,0.16355424482415612,5,106.928,2,1,2,53.63073745530635
1,0.0,0,43.6744,2,1,3,20.185876250487617
2,0.20816798985434817,6,201.0742,2,1,3,46.795472003175696
1,0.2994274736893727,8,144.0102,1,2,4,40.0488726433092
1,0.19988566982152572,11,82.4908,1,2,4,44.870694222398654
1,0.2964033147587928,14,95.9752,1,3,1,9.791588226636167
1,0.386528209837264,2,192.8478,1,1,1,27.838663761035658
1,0.16399756095747278,10,128.40200000000002,1,2,4,49.025891118877176
1,0.25662636653313703,5,258.5646,2,1,3,66.18382128587017
1,0.40226485553674707,6,37.819,1,2,4,14.822752780775911
2,0.28670186431204103,0,49.2034,3,1,4,27.00094442792696
1,0.12383597619431923,7,106.6938,1,2,4,37.32987275627925
1,0.07739974160163585,9,163.6526,1,2,4,72.5429748493953
1,0.11789030070366265,14,46.506,2,1,3,19.309272384012818
2,0.2809136397542846,0,99.9042,2,1,2,57.21659374691926
1,0.24449179331830342,9,231.7642,2,1,2,73.10524331400586
2,0.0,5,39.7506,3,1,4,17.42425895124381
1,0.5457872405983856,4,156.7288,1,1,1,17.727312261028178
1,0.14852472521435614,9,56.0614,1,1,1,16.622484772139213
1,0.18794930167468035,6,38.9506,3,1,4,26.852586467601217
1,0.3535075600323139,9,112.7544,1,2,4,58.88536660325721
2,0.24982274516144443,6,225.9062,1,3,4,73.59992391300415
1,0.18098185268142217,8,140.5154,2,1,3,16.841341989283396
1,0.4002234775722184,9,160.2894,1,3,1,17.988296195026365
2,0.3225447999890868,6,227.77200000000002,1,2,4,72.15646887147402
1,0.25278486900920316,5,157.263,1,2,4,50.03406839344568
2,0.2502960467126878,5,104.899,3,1,4,44.28070685976004
1,0.33419435662500346,11,184.7924,1,1,1,19.24018710927729
1,0.48274197766508764,3,49.5376,1,1,1,9.791588226636167
1,0.42219160342195344,4,158.1288,2,3,4,57.44305702171499
1,0.37448793438507466,5,150.2392,1,2,4,51.812214776054496
1,0.0,6,173.3738,1,3,4,45.66492746079862
1,0.18421611221606,5,221.9456,1,2,4,47.01548681019904
2,0.1285156605243112,6,47.4034,2,1,2,46.76700760151327
1,0.16290244319837563,5,57.2614,1,3,4,32.40318811475192
1,0.12519291912883893,11,145.047,1,2,4,52.15163468195412
1,0.2984692848518923,6,54.593,1,1,1,7.522831913581481
1,0.3621502436834746,0,78.6328,1,2,4,15.221642486932874
2,0.28828710515734135,3,195.8426,2,1,2,75.72671523313288
1,0.2140532013308841,5,138.718,3,1,4,37.392245185332214
1,0.21182491354890245,14,76.467,1,2,4,39.132339567166184
2,0.0,3,160.692,1,3,1,17.876912485102118
2,0.2146108338365051,4,43.8744,2,3,4,25.176210993713887
1,0.17554323399094596,5,252.0698,1,1,1,31.854029572410457
1,0.13438954572436057,8,97.0094,1,2,4,45.76687448362625
2,0.18763226268421965,6,171.3448,2,3,4,48.84902455525596
2,0.2769583867659544,13,34.7558,1,2,4,27.946080226035278
1,0.29946247344199906,3,139.8496,1,3,4,41.155743220114495
1,0.36376834111835515,4,168.4158,1,3,1,18.282002078547087
2,0.2559695059963198,10,168.3816,1,3,4,36.636768416441974
1,0.11188702784505448,6,190.6872,1,2,4,70.11609800894514
2,0.22439629007628445,3,78.696,1,2,4,41.925076028553605
1,0.3328102191940626,11,108.5912,2,1,2,40.470581908344236
1,0.2122514405133685,13,84.925,2,1,2,41.805801032871024
1,0.28812641669933703,4,193.4504,1,2,4,53.63073745530635
2,0.0,6,139.9838,1,2,4,44.34831676625394
1,0.15486528984895226,14,106.32799999999999,2,1,3,30.96372070665927
1,0.275384316910023,4,40.2138,1,1,1,9.012635574569739
2,0.3167501917915757,6,123.4388,2,3,4,35.190737417678534
1,0.22754817731636523,13,157.892,1,3,1,17.876912485102118
2,0.15156011348636553,13,211.0928,1,2,4,66.4699089814331
1,0.25693305742936234,7,259.7278,3,1,4,53.5126695278791
2,0.27257925452976056,13,264.9568,1,2,4,42.96041899237017
2,0.36211664833310275,2,93.1804,2,3,4,39.52172567082566
2,0.12172245478957447,4,194.1162,2,3,4,62.03486116692775
1,0.2220772725877189,6,149.005,1,2,4,45.79596052055246
2,0.13401676014588623,13,81.596,1,2,4,25.281772089788326
1,0.1892121507726182,8,92.61200000000001,2,1,3,23.648932322622937
2,0.1964850248746708,13,146.5102,1,2,4,52.63453049092392
1,0.09418963318752228,5,99.7384,2,1,3,17.193463874391337
1,0.35467441125629573,7,36.2506,1,3,1,6.160405830787449
1,0.24159679840593914,13,115.2834,2,1,3,35.595187877015064
2,0.0,14,39.3822,1,3,4,18.80265406797668
1,0.27068309145567254,14,92.11200000000001,1,2,4,33.44464082629682
1,0.22288483797692474,6,245.9144,3,1,4,68.22956543903824
1,0.1774002029311128,9,110.2228,2,3,4,39.33597844213361
2,0.15677828931328472,10,105.3306,2,3,4,32.33119236898015
2,0.36285738107416254,2,91.8804,1,2,4,16.602445602982712
1,0.12459416920546483,5,212.0928,2,1,3,52.29824471241841
1,0.34996480394462526,6,175.5738,1,2,4,18.642628570027348
1,0.32846826026269266,13,182.7634,1,3,4,61.78212848389087
1,0.3578629877481045,13,104.3622,1,2,4,43.652257673572855
1,0.21298287489842935,13,83.825,1,2,4,25.803100588882725
1,0.30064989106933,11,192.1478,3,1,4,48.21798004894025
1,0.2950079863325737,6,109.2228,2,1,2,56.614143109297345
1,0.2281552519667255,8,189.1846,1,3,4,45.846816683385995
1,0.2279310707209528,9,152.3024,1,2,4,42.680543576669685
2,0.22535830581542807,3,152.2024,1,2,4,60.35940357558216
1,0.2591164892475969,9,114.586,1,2,4,54.24791240222982
2,0.34854726365300875,0,40.2454,3,1,4,24.232944517742784
1,0.28397267122031306,9,167.77900000000002,1,3,4,53.72376569080019
1,0.1941629573322368,6,110.2886,1,2,4,47.15688708979845
1,0.0,5,123.2414,2,1,3,22.07635839535135
1,0.18574553830442334,9,211.7218,1,2,4,75.9637321358028
1,0.23193782356485113,13,117.7466,2,1,2,37.60530813595336
1,0.20977291293205613,14,188.85299999999998,1,3,4,74.18110945517058
1,0.0,0,76.8354,1,3,4,46.71002676085725
1,0.34821024396189154,13,193.9452,1,3,4,39.57223268909653
1,0.0,10,115.1808,2,1,3,32.47502424941358
1,0.31659139912511836,5,112.9886,2,3,4,40.83906218315989
1,0.40912474992354103,9,175.6712,1,3,4,53.03149253038236
2,0.18548512608832007,0,98.1726,1,2,4,22.121550578564786
1,0.2876102084419119,3,179.3002,1,2,4,53.53132914471674
1,0.20472795363603868,13,90.7462,1,2,4,40.814600328803905
1,0.11490996475502027,9,143.8154,1,2,4,51.90850219376398
1,0.2027456263400027,3,83.4934,1,3,4,39.44584388753776
1,0.37564105473177445,15,87.9172,2,1,2,61.938191772120696
1,0.1909554267361889,13,90.7488,1,2,4,23.308642174095
1,0.1395140853104087,8,196.3794,3,1,4,44.167793696312245
2,0.0,13,57.3562,3,1,4,13.332989162224651
1,0.3508373013235622,15,206.9638,1,2,4,32.176373319564775
2,0.32503361826125005,6,42.8796,1,2,4,30.812834988037046
2,0.34372863860900504,13,160.5578,1,2,4,35.82823467602053
1,0.21574472415333823,7,59.9878,3,1,4,22.01595784879686
2,0.25497008648074776,4,79.5986,3,1,4,30.57422443824209
2,0.12895853209462335,6,48.1034,1,2,4,23.122227401355605
2,0.36678657554496186,3,39.448,2,3,4,29.645505561551822
1,0.2883281602618794,0,120.1756,2,3,4,36.5093357923696
1,0.19856527138449967,9,127.9678,2,1,3,59.67158787898978
1,0.0,0,93.1462,2,1,3,25.45237513474921
1,0.18660955763304302,4,248.675,1,2,4,70.66470123052952
1,0.38534727324842977,6,240.6854,1,2,4,41.131469703865434
2,0.25671248314018547,6,188.7214,2,1,3,41.18000242836321
2,0.2040153523634925,6,124.0072,2,3,4,63.58252590138268
1,0.25482012675611004,13,174.83700000000002,2,1,2,69.02027962852657
2,0.30748869897932835,2,102.6332,1,2,4,40.5034714561604
1,0.32722596473996374,14,58.7904,2,1,2,35.90249016433261
1,0.35871295348788285,6,112.3886,1,2,4,48.321430028508054
1,0.4339615927706045,3,148.5418,2,1,3,46.98007024260394
2,0.0,5,145.2102,1,3,1,20.914841620246616
1,0.22809075386784095,13,118.4124,3,1,4,48.68519282081565
2,0.2555701449700258,6,189.9214,2,1,2,71.32585646173483
2,0.12313671264086921,3,101.899,1,1,1,10.158690860539068
2,0.2314826278579021,6,224.4088,1,3,4,68.54111758645317
2,0.14487626444659596,13,158.6578,3,1,4,49.05983081911311
2,0.37949625162839223,4,238.3222,1,3,4,75.73990229726996
1,0.34055560779408695,13,183.4266,2,1,2,84.8094181090756
1,0.2854213289156926,10,220.7798,2,1,3,81.31047902945843
1,0.20292241128076516,13,142.3496,1,2,4,56.97754645472197
1,0.20579801262402903,4,51.6982,2,1,3,35.52966084836724
1,0.27302356491702323,9,94.1462,2,1,3,41.93301563207683
2,0.4295825997407251,3,211.5902,1,2,4,68.35630475676695
1,0.33787656473925504,9,253.1724,1,2,4,61.44172849131118
1,0.4187510155211567,14,147.4102,2,3,4,49.78728150843346
2,0.28912065820345667,5,182.2318,1,2,4,55.383576988128894
2,0.17167238566525483,13,105.4622,3,1,4,57.28637010668419
2,0.1681750040880035,6,46.2744,1,2,4,32.96339788310665
1,0.0,6,46.5402,1,1,1,15.155889944176819
2,0.09059990066219718,3,102.8674,1,2,4,39.08978127337118
1,0.1826178797379928,4,155.034,2,1,3,44.61773190111752
1,0.2757898420899508,6,95.141,1,3,4,29.476583926907132
1,0.1195881515870197,9,103.0332,1,3,4,35.077035222492796
2,0.27373564071928963,6,187.6556,2,1,3,30.6394843298643
1,0.28307483639490105,4,234.03,2,1,3,64.76526847006812
1,0.4091997446235762,9,194.6136,3,1,4,34.15379334715252
2,0.17417657707051198,13,222.9114,2,3,4,75.92428070123549
1,0.22079331964531898,6,37.5506,1,2,4,10.670135894167421
1,0.12160836319924712,15,174.408,2,1,2,86.27655533225698
1,0.33361371524564154,6,191.7846,1,2,4,55.29334137127182
2,0.22953269919556124,3,83.3224,3,1,4,59.82759229653154
1,0.13596143203129335,5,253.1698,2,1,3,39.01305935196572
1,0.4297554606982906,9,35.4216,3,1,4,21.21510782437836
2,0.2532860931831829,6,76.9012,3,1,4,24.641623323149798
1,0.3041654122348562,1,120.1098,3,1,4,36.4088972642677
2,0.322870249481119,3,105.3622,2,3,4,35.641919140248326
2,0.2043995621326034,10,43.4112,2,1,2,33.28499962445546
1,0.2688305228206053,7,254.104,2,1,3,59.515174535575376
2,0.42403650904137963,10,95.2752,2,1,3,39.16635290654467
1,0.21212173627424416,4,89.2198,2,3,4,36.170388441375636
1,0.2313520369480243,6,55.393,1,2,4,38.35906672483052
1,0.20361574595300827,9,89.6514,2,1,3,35.209652085756254
1,0.19035471625363,8,175.3028,1,3,4,62.42004165330235
2,0.32472419220008847,5,214.4218,2,1,3,38.67883917596287
1,0.0,8,151.6708,3,1,4,58.828805869233825
2,0.2448904448932216,6,132.1968,2,1,3,53.58105635390179
2,0.27494618564366374,4,114.7176,1,2,4,35.49216251512438
2,0.4586674241757311,6,178.2028,1,1,1,13.307997595431102
1,0.2436001211001341,13,99.77,1,2,4,28.265880492211807
2,0.430359663537372,3,212.9902,1,2,4,56.44336099135132
1,0.3139535507045588,10,98.3042,2,3,4,38.57541963478816
1,0.33293268088308786,6,189.2846,2,3,4,71.82815743146973
1,0.1871234886378511,13,182.0318,2,1,2,77.16378295547725
2,0.15351722378938462,10,226.8404,2,3,4,67.08806153109508
1,0.0,6,123.0414,1,1,1,11.038179197675674
2,0.21892286312763223,6,185.9556,1,2,4,65.71437285708508
1,0.19028343595804653,4,121.0782,1,2,4,58.789180977455366
1,0.2106587192593746,6,185.8266,3,1,4,40.74112664127
1,0.1863937552602018,9,127.402,1,2,4,27.550172413253605
2,0.3419296842919608,13,159.4578,2,1,2,70.52795048773217
2,0.25095646634426455,0,87.98299999999999,1,2,4,41.32525861988041
2,0.261924613200058,6,197.3768,2,1,2,86.53853708030891
1,0.18151751981558145,9,116.8124,2,1,2,49.88747738661477
1,0.08631487704909276,9,186.7556,3,1,4,53.069143577035426
1,0.30500445570515855,8,101.4674,2,3,4,54.35213519264905
1,0.4060356080444177,9,255.2698,1,3,1,27.586398822608217
2,0.2889603484909305,3,199.4426,1,2,4,24.356268187060184
1,0.12050876731590943,14,50.2324,2,1,2,36.032069049667406
1,0.16113284891666255,9,46.3376,1,2,4,33.91905659065417
1,0.13788495929578395,8,237.15900000000002,1,2,4,55.431642587965946
1,0.24370867649716538,9,181.7976,1,2,4,57.0942799236491
1,0.16496077715626825,3,152.734,2,3,4,52.50154283447297
1,0.11516930146527764,3,106.9254,1,3,4,54.131190639039154
2,0.2812720160271903,13,99.2068,1,1,1,9.85935089141268
1,0.17380595501880827,8,153.1656,1,3,4,39.30211190254285
2,0.22278872727317242,10,212.5586,3,1,4,56.26614434986638
1,0.21722577655517772,0,100.6016,1,3,4,40.23960238372144
1,0.2582272894176756,9,194.4478,1,3,4,19.684907924600513
1,0.4303701267513813,9,36.3216,1,2,4,20.382816292161394
1,0.40306580604164377,4,55.893,1,1,1,15.045663827162961
1,0.1768433176571849,12,160.0604,2,3,4,35.604539036476794
1,0.20697047615541692,4,175.8028,1,3,4,39.923992786293304
1,0.3378274974006705,4,147.17600000000002,1,3,1,24.20545393088095
2,0.3832699649072439,12,149.605,2,1,3,61.19742641647604
1,0.11584851747001339,11,104.82799999999999,2,1,3,42.5555636785603
1,0.16180819818538242,6,167.0474,1,3,4,48.56195630326275
1,0.11038568294846936,8,50.3034,1,2,4,12.075189439507772
1,0.1625697511839149,5,78.2302,2,1,3,23.55018895890222
2,0.21270546067273402,4,146.8102,2,1,2,59.15610534847608
2,0.0,5,127.3678,1,3,4,42.19418443340267
2,0.27711175002153915,5,172.1106,2,1,2,50.66220484740079
2,0.21436061905116807,13,38.2848,1,2,4,35.077035222492796
2,0.36561330254792423,3,41.548,2,1,2,30.311779888353637
1,0.24546371014877127,4,170.7106,2,1,2,55.49766481573797
2,0.28727983570031507,5,56.9588,2,3,4,27.28304235234773
1,0.2873190108572699,3,179.8002,1,3,4,26.76566457235837
1,0.29878462644520387,13,254.7672,1,3,4,71.50764994040847
2,0.26933572173033415,4,48.5692,1,2,4,29.779952988545833
2,0.13242609637076824,10,45.5718,3,1,4,32.24871470306995
1,0.26849311350572846,7,253.704,2,3,4,67.48386473817278
1,0.30460045141135295,1,119.7098,1,2,4,42.516432117476654
1,0.0929779221105742,9,122.6756,1,2,4,51.631997830802554
1,0.15919388179198346,13,174.3054,1,2,4,41.845597139962045
1,0.17648156560955594,9,173.6054,1,2,4,51.250180487487064
1,0.0,13,120.9072,2,3,4,38.34170575235275
1,0.17351738529611377,13,165.9816,1,2,4,66.04787354639058
1,0.21069207151670422,3,164.3842,2,1,2,66.90421062982509
2,0.15046418510728723,4,248.4092,1,2,4,47.3400760455663
2,0.0,4,264.791,1,2,4,68.80289238106201
1,0.3733890959843364,10,66.0826,1,3,1,16.072660016313417
1,0.12360784360225689,13,199.0084,1,3,4,56.34300666453646
1,0.19831605330885343,9,127.6678,2,3,4,54.08196926887925
2,0.09262754989742522,10,72.3038,2,3,4,30.995957800977855
1,0.1678229036812318,7,178.166,1,1,1,23.22279052999445
2,0.0,4,144.2102,1,2,4,45.18122176302894
2,0.2331694040820965,3,58.5904,1,2,4,31.560050697044197
2,0.1653683766625288,3,158.99200000000002,1,3,4,41.925076028553605
1,0.1264967746624395,1,230.6668,1,2,4,42.92941182918769
2,0.40660552996731364,6,170.6764,1,2,4,58.61337731269202
2,0.11631802955690058,6,106.2596,2,1,2,37.44562457751239
2,0.17467262521643168,4,211.4244,1,3,4,88.5087724465773
1,0.1664327581938123,14,87.9198,1,2,4,34.94391506399934
2,0.3105919026632858,4,42.8086,1,3,4,25.867527906624552
1,0.10787357415048414,5,94.541,1,2,4,32.58758966232391
1,0.37635384812699874,3,168.1132,1,3,4,53.618321495548514
1,0.21158402822519473,4,241.8854,2,1,2,67.76446413866194
1,0.167360037045885,10,141.718,1,1,1,20.480576163770394
1,0.34124111710050414,13,182.8266,3,1,4,71.86059281692575
2,0.11655216857699388,6,107.7596,3,1,4,17.988296195026365
1,0.16416486834886446,10,128.40200000000002,2,1,3,35.567119647224736
1,0.2339907882802227,8,54.793,1,2,4,24.95041081826109
2,0.2759018503018782,10,111.7202,1,3,4,33.54403076554754
2,0.2419019677472674,6,164.1552,2,3,4,72.10108459655791
1,0.19473959278996145,5,61.651,3,1,4,19.480913736270175
2,0.24158995426134755,5,82.1908,2,3,4,49.323758980840054
1,0.17704910900651266,6,110.7228,1,2,4,40.716605948924574
1,0.12515264679582289,11,143.947,3,1,4,54.82779404645056
1,0.25248822150745964,3,153.4682,2,1,2,47.82282927640313
2,0.26930421459754394,13,120.3098,2,1,2,41.07477571454286
1,0.19504060346502214,14,189.1188,1,2,4,56.89569052221794
1,0.22321268333139138,4,82.225,3,1,4,52.406345035692006
1,0.12066605570747724,0,81.425,2,1,2,36.491094804075146
1,0.16250753213312913,5,53.2614,2,1,2,24.655129283781903
1,0.26352720542668834,14,106.3938,1,2,4,29.283961480646706
2,0.17936365295120416,3,184.824,1,2,4,65.48092852121142
1,0.1613881594169783,5,147.2076,1,2,4,42.115213403234705
1,0.34906795326984685,6,46.8402,1,2,4,24.438138226959925
1,0.32934860558380996,9,33.4558,2,1,3,21.010126130035488
2,0.0,13,55.8588,1,2,4,37.83477236617131
1,0.196200466360302,13,240.2564,3,1,4,53.481555699138
2,0.35047237408959925,13,86.9514,2,1,2,58.008216659366454
2,0.19501216885107453,13,88.6856,1,2,4,41.925076028553605
2,0.2553577079314427,6,89.8856,1,3,4,31.092468541432986
